0.000000, -1.000000
0.031416, -1.814233
0.062832, -2.293800
0.094248, -2.688785
0.125664, -3.049187
0.157080, -3.391627
0.188496, -3.723167
0.219911, -4.047271
0.251327, -4.365786
0.282743, -4.679735
0.314159, -4.989681
0.345575, -5.295903
0.376991, -5.598491
0.408407, -5.897405
0.439823, -6.192501
0.471239, -6.483554
0.502655, -6.770270
0.534071, -7.052291
0.565487, -7.329202
0.596903, -7.600535
0.628319, -7.865772
0.659734, -8.124344
0.691150, -8.375634
0.722566, -8.618981
0.753982, -8.853681
0.785398, -9.078986
0.816814, -9.294114
0.848230, -9.498244
0.879646, -9.690526
0.911062, -9.870084
0.942478, -10.036021
0.973894, -10.187424
1.005310, -10.323371
1.036726, -10.442940
1.068142, -10.545215
1.099557, -10.629294
1.130973, -10.694300
1.162389, -10.739384
1.193805, -10.763739
1.225221, -10.766607
1.256637, -10.747279
1.288053, -10.705107
1.319469, -10.639496
1.350885, -10.549904
1.382301, -10.435815
1.413717, -10.296706
1.445133, -10.131955
1.476549, -9.940656
1.507964, -9.721162
1.539380, -9.469647
1.570796, -9.172733
1.602212, -8.848753
1.633628, -8.545333
1.665044, -8.245940
1.696460, -7.945434
1.727876, -7.641702
1.759292, -7.333941
1.790708, -7.022069
1.822124, -6.706459
1.853540, -6.387795
1.884956, -6.066987
1.916372, -5.745107
1.947787, -5.423343
1.979203, -5.102964
2.010619, -4.785282
2.042035, -4.471630
2.073451, -4.163328
2.104867, -3.861664
2.136283, -3.567872
2.167699, -3.283108
2.199115, -3.008439
2.230531, -2.744822
2.261947, -2.493096
2.293363, -2.253968
2.324779, -2.028011
2.356194, -1.815656
2.387610, -1.617191
2.419026, -1.432765
2.450442, -1.262389
2.481858, -1.105944
2.513274, -0.963189
2.544690, -0.833774
2.576106, -0.717251
2.607522, -0.613090
2.638938, -0.520698
2.670354, -0.439439
2.701770, -0.368665
2.733186, -0.307763
2.764602, -0.256250
2.796017, -0.214034
2.827433, -0.182388
2.858849, -0.170528
2.890265, -1.281001
2.921681, -0.041776
2.953097, -0.042953
2.984513, -0.032210
3.015929, -0.021882
3.047345, -0.013722
3.078761, -0.007869
3.110177, -0.004071
3.141593, -0.001977
